x,y,token
-4.461729,42.43654,suffice
6.86979,5.6764674,diverse
42.034653,26.682558,gallantry
13.046642,-17.210514,vicinity
27.171387,-23.063986,tortoise
-31.992868,-45.47898,owl
-15.616722,-42.799408,forge
-7.1146264,-51.01455,whirling
12.439623,52.957123,en
10.559007,-46.49146,fiercely
50.949886,-13.149418,stopt
-55.46217,12.135007,ekron
-23.241745,-41.056263,dazzling
18.53163,25.44628,recall
-52.763264,30.552889,concubine
-9.156025,3.735991,vanish
23.667337,-30.675644,grin
-60.15071,9.972838,hittites
10.659991,8.699792,mansion
-14.813061,-30.308931,straits
-36.983578,-32.593365,vale
3.8544195,-49.813946,carpet
-48.97889,12.2304535,gomorrah
22.518162,-29.127449,sleepy
17.623821,36.761127,apply
-9.81106,42.4235,transgress
-17.180603,22.96474,corrupted
52.06201,12.438269,visitor
-22.449398,-19.081171,sweat
53.924965,9.895208,collect
-36.12889,36.290737,dinah
39.79883,9.86194,mixture
-24.757673,-38.05786,shadowy
-39.33467,11.229026,portions
-57.856365,29.21557,machir
-46.190277,8.649566,dispersed
26.204865,24.391296,troublesome
-35.429825,-0.4329963,gall
15.789804,-0.34464023,encountered
-0.24756806,13.830822,destined
-15.450531,33.667915,froward
-24.860561,24.422722,whoredom
-12.684632,-5.024226,groan
-12.873163,19.893618,derision
-42.08845,-17.963753,myrrh
-40.653854,-4.0215693,habitations
26.695162,-30.82425,elsa
50.409744,21.420803,mortification
-4.2552843,1.4692065,schools
48.170387,29.781569,sensibility
18.88792,-36.57452,broth
-19.74787,-51.988895,whiskers
-48.49553,27.157461,cain
21.342075,-26.050701,blacksmith
39.709854,32.867416,censure
-0.25434038,43.001778,hasten
32.288853,-10.9694195,avast
8.419129,55.086033,lesse
-4.792369,-18.238562,attendant
14.797828,-42.794827,clumsy
-16.278168,-46.834644,projecting
37.8691,24.853811,requires
30.3454,-3.0011897,talks
-7.380294,-30.322353,amidst
29.435833,13.871482,legal
-5.875839,33.98215,uprightness
37.09021,-33.216785,thoughtfully
4.186844,55.95937,ouer
42.228416,-4.18159,wentworth
17.67513,-0.44519964,evinced
14.279021,-16.535358,nantucketer
-7.4030466,9.23591,hateful
42.444336,31.768282,partiality
8.156545,52.709408,giuen
-10.789131,42.370064,intreat
-9.804851,-57.23855,decks
-35.797295,28.390352,reported
15.403782,14.150289,sweetest
3.7530649,53.653698,ore
8.9999695,-10.494637,invested
-9.234191,-25.7724,sets
-33.54468,-32.57205,lakes
21.227041,-48.887287,radney
7.4362984,56.697994,crowne
44.947525,2.0155842,threatened
-7.2625575,-10.223699,breathed
4.9320207,57.001545,vnto
21.932714,-25.17559,rescue
23.020933,26.826195,advised
26.330612,-12.894306,soup
44.599316,-14.382601,caroline
6.599798,55.77062,houre
-20.490213,-22.29637,obscure
7.716544,-35.506496,horseback
53.255196,12.135274,entreaties
-21.376307,32.872807,blameless
6.989835,-30.312447,stoop
7.4174304,52.023926,madnesse
3.9916463,-46.857296,coffee
-3.4909372,-35.672207,polished
23.707989,22.763008,depends
-19.829765,-19.360895,odor
29.374634,27.241901,restraint
21.410076,15.29204,enlightened
31.584818,-8.097735,pie
-56.111862,12.811377,ashdod
-44.846725,23.81077,shushan
-19.273357,36.65303,sheweth
-10.449835,-37.40691,sleepers
-12.782178,39.035595,reprove
27.15593,41.545624,attained
-1.4045223,-40.290985,tobacco
54.19228,3.6087909,spending
-18.332916,-18.558155,rapt
13.116493,-15.73508,articles
-6.914051,-48.979317,tumbling
-27.349632,-36.932697,cloudy
14.827437,-49.419945,deliberately
-22.517511,-39.425274,blazing
14.028649,-24.299652,philosopher
-23.812153,41.644585,redeemer
-21.436705,-13.121514,dirt
-13.249856,37.775764,magnify
1.8065536,-28.972868,reflected
-57.61638,12.360632,bethshemesh
21.65044,-11.051079,uncommonly
-10.15764,-28.346628,drift
-3.7444706,-56.618244,squall
29.773315,-15.849754,helping
25.454767,13.700479,suspicious
38.451942,-7.8873806,term
-33.292194,-21.702068,pomp
-50.93131,14.695148,sisera
-8.507142,-19.076733,assault
31.516123,-12.059583,caw
-12.387765,-40.5039,tails
-9.398321,-41.218193,tow
-13.225353,4.5582623,manifold
-9.191682,-14.0725155,apparition
-11.985634,-28.567017,shops
34.627674,-22.587442,jackal
-55.90912,12.241253,gaza
25.585648,-27.513271,dreaming
-61.128754,31.10877,eliab
-10.679553,-31.511528,surrounding
48.439278,8.267314,fortunately
-9.256263,-7.459542,retreat
-3.1306667,-47.790882,sheet
-29.265131,40.740417,116
-4.7362366,4.9224067,fairest
6.696813,52.641453,neere
-14.064584,10.048226,curses
-54.61518,-16.732605,charger
26.218164,-9.27824,gets
-24.020147,-26.198505,limitless
-30.236134,35.572693,147
-32.022827,-13.423606,baked
-3.711788,8.37632,deaths
50.586952,-7.9506254,spirited
-17.561811,-37.21425,shuddering
-35.606705,41.13329,83
-29.984,40.81222,88
12.719096,-55.14258,forwards
5.9419966,-23.52726,mob
21.971077,-11.560943,scotch
-9.879145,35.628387,visitation
4.9989643,53.61265,seeme
-22.211946,-27.292543,tides
30.057745,17.281912,idleness
-12.270385,-50.035564,uplifted
42.507915,-6.777076,permission
-29.543325,20.859818,destroying
5.075655,57.902004,yong
55.918667,6.361482,vicarage
-4.8628297,10.102006,sickly
25.393724,18.816662,privilege
-21.841793,28.604616,persecuted
11.811239,-2.9798343,vigorous
-25.59402,-0.06755661,uncovered
-8.164395,-33.90608,revolving
3.8436441,-43.682846,plough
-42.964096,-29.58178,woof
-13.668368,35.298893,avenged
25.3218,-25.786398,sly
-15.865321,-26.536951,machinery
-15.573465,32.81578,unrighteousness
-38.889465,-16.934896,fleece
4.466982,5.0777807,ideal
6.717957,24.838903,remembering
49.981678,4.9086566,lasted
-44.489582,29.041916,centurion
-45.06354,35.56848,esaias
14.886842,19.434399,purchased
16.964792,-19.197344,iv
-0.3485077,15.902062,forbidden
54.96254,-5.976143,animation
57.064407,22.475325,gratified
-28.173656,-4.779028,sheath
-24.58998,48.687397,mightest
-10.250439,-49.083157,drag
-1.9270868,-21.665833,county
-4.7603946,-46.404778,railway
25.556585,-24.048555,lunatic
14.523137,12.747372,reconciliation
-17.19886,-16.237373,yon
-11.615287,-46.42741,dived
-35.102207,-21.672422,pastures
43.92236,3.736825,recalled
-40.941128,-17.681902,flax
-47.491,31.194784,achish
34.96083,33.126774,scruples
43.164444,-21.036537,brian
-7.324971,14.771325,blest
3.548054,25.34205,revived
46.442665,17.559492,owed
53.374733,-9.753738,exclamation
35.608173,25.256422,convenience
-12.469226,-1.7261603,deserts
13.008797,-52.155178,involuntarily
-46.091213,-11.846641,hewn
42.890823,3.2037616,placing
37.525726,-12.104762,montem
-47.98902,-0.8229985,builders
-62.47429,31.256731,elkanah
-13.9014225,-12.06787,orbs
35.836758,7.990611,disdain
-39.15733,-23.238916,stamped
1.4140818,51.123775,sway
-18.893595,-33.99397,combined
-0.40196276,51.600246,pleas
-11.258209,35.50007,subdue
-26.107655,12.000528,lazarus
-18.153643,35.918083,openeth
30.935297,1.686291,impertinent
34.425716,-31.187971,renard
18.669771,6.6111465,intellect
-0.23112157,-23.567852,quest
21.555147,2.0456777,poetry
-13.761314,-23.067474,din
-10.891547,-45.73361,bubbles
-6.4011183,-45.13204,gravel
19.495806,30.568792,flatter
-8.458832,-10.043324,summons
9.111113,46.054115,wits
54.506275,-41.31257,cas
-22.645195,-34.020172,flashing
-26.456558,-15.129828,corpses
-27.516203,-43.656364,slope
-32.023502,-19.94905,mire
42.02382,34.860657,forbearance
35.090366,26.244787,exceed
31.162638,-8.5556,ma
-38.826256,0.8797162,manna
-5.5475407,-1.0588069,eidolons
-30.227942,16.32265,husbandmen
-44.974434,18.947891,joppa
-3.5911047,-55.301697,heaving
-5.032411,0.40230995,races
18.146002,-16.903212,italy
-62.7838,30.743824,joel
30.606596,13.908582,mental
-22.775808,-5.4781537,pierced
-22.512009,-21.567242,hissing
-58.783936,30.48516,ithamar
-42.060966,35.090034,furthermore
50.713917,22.849033,reception
31.324953,0.14896828,charade
40.849228,4.0778527,stirring
-50.596386,31.432575,naomi
35.496475,28.049835,inevitably
9.6036625,-28.301556,regarding
34.248398,-13.949371,dozen
-12.651494,-34.071922,tremendous
-21.931143,10.668821,maids
-61.953712,30.38928,obadiah
45.28401,-2.8286707,november
-4.799948,7.37088,guild
1.4251392,-47.909615,shelf
-54.9908,12.605234,zidon
25.65766,20.448784,extravagant
-57.987076,29.355812,kish
23.40151,-14.37533,spell
-0.72954655,-15.015195,clearer
-20.214516,-26.5138,populous
-19.204422,-43.680687,heaved
-28.63288,41.47768,supplications
3.4355466,-7.2534504,striving
-48.201313,17.16343,overtook
47.21686,13.842019,superstitious
10.044458,26.490221,pitied
-21.449188,-12.457851,rooted
-25.456099,-22.688574,smells
2.9205804,-45.319805,knot
-23.205078,-24.504736,imperial
42.53006,20.334595,maintained
2.6943953,60.24055,cawdor
-0.43368095,53.280334,treason
-13.274053,-8.490046,regions
-37.16075,40.21939,67
-19.014765,-45.769844,rosy
18.4464,-47.465508,glanced
22.78171,33.953312,amiss
8.423871,9.232398,lesser
-5.5090632,14.248718,deity
15.92413,34.35347,speeches
-30.502768,39.89002,86
-59.02368,30.567474,nadab
-42.44682,8.396818,entereth
20.74369,26.654413,interrupt
-9.375808,-15.943012,piercing
-33.895973,40.741863,belongeth
-1.3847024,-28.912996,stillness
-36.27646,40.43288,81
29.044523,8.858132,fashionable
51.537106,10.247705,consented
-27.555805,-38.770435,forenoon
-29.321243,-25.294403,hay
-7.7707334,9.194309,whispers
-23.889067,28.802135,reproached
-36.444122,-5.921994,locusts
49.615067,-18.234964,downstairs
29.80129,-32.576817,editor
6.165785,-7.2895336,tempting
-48.497692,8.472587,journeys
-0.7119613,-40.563465,bunch
-49.4625,25.878807,communed
-8.458662,-53.761852,tub
33.617413,20.16271,ruined
8.534751,-45.346188,stooping
29.970346,-12.872874,raspberries
44.987297,5.1708727,critical
32.20385,-8.8658695,dat
-57.723927,26.3585,haran
8.693407,-28.987951,spectacle
38.183678,31.100492,avoided
-15.478097,-18.051868,meets
4.797028,50.538864,dayes
-0.97517836,-48.35682,whistling
33.149803,-30.820274,mildly
-15.214004,-55.89076,toes
-24.11417,-49.023346,ornament
-40.944065,31.406948,syrian
-35.852318,2.1288822,heifer
-37.395115,-0.81153214,oven
-34.08009,-21.814703,brick
-3.3206513,-47.752316,hearth
26.89901,12.666278,article
23.906225,-28.804636,terribly
27.868446,25.10296,personally
-48.092148,18.636826,gat
-17.688412,-59.156296,tip
-6.5497565,-27.786785,descent
11.492405,-6.064652,series
21.253353,-20.997696,doubloon
-8.018852,18.2832,humility
9.04325,-8.313154,significant
-23.423801,28.82815,blasphemed
12.682276,-25.845665,elderly
3.505339,29.267914,questioned
5.7844825,53.159782,walke
-17.735128,20.290556,abundant
33.405704,34.33854,endeavouring
-2.4757798,-22.365313,neighbouring
52.266716,-2.703194,terrified
38.94167,27.31832,professed
-12.04101,-6.538001,unspeakable
-4.9625993,-2.1557415,labor
-3.009575,-16.202997,blooming
15.565344,14.779406,wholesome
23.421839,-14.651681,fits
43.10361,-17.473785,spencer
45.07182,19.194855,exertions
35.9575,3.8299046,hawkins
-56.91279,-13.738467,deals
25.363241,29.892302,liking
4.464357,54.751236,generall
9.508641,55.91687,vertue
-21.387547,-15.985495,bottomless
-46.9196,25.650202,leper
51.853333,5.1868386,february
-30.098042,-35.0418,flapping
6.414364,54.200798,helpe
44.326992,22.002525,relative
-14.054025,-16.651243,ray
52.121563,-8.298419,announcing
37.380993,15.74231,proofs
-50.41867,-21.968073,brim
15.173701,-11.605496,customary
-13.7681055,-20.6696,echoes
-24.55155,6.4772105,saluted
-0.90550745,8.240079,youthful
-53.61162,3.8851314,highway
-16.973389,-27.392416,washington
24.060371,35.09121,mentioning
-14.822727,35.987278,hypocrite
-51.63624,-23.66606,squares
4.207604,-51.266743,tomahawk
-21.822947,-39.71863,radiant
-31.040493,6.0990763,clothe
8.094192,-41.470684,bowing
26.141577,4.438891,obviously
12.438703,-22.857344,quaker
28.344103,1.5119265,bargain
11.944363,29.582142,promote
54.54315,-41.349724,doct
-18.004395,-53.153645,collar
-11.587622,-51.159626,arched
18.374504,10.268712,latest
8.508149,50.363033,graue
3.0358386,4.933637,origin
10.44287,44.025257,darling
-3.8879542,19.119051,fraud
15.195854,-18.01381,celebrated
44.42603,10.922976,procured
-7.530355,-56.693268,casks
56.361927,2.4764166,apartment
37.788807,28.542662,selfishness
25.085953,14.789042,suggestion
22.854088,18.098305,dispute
-17.646597,-52.35188,scarf
-35.342293,-14.146241,bud
39.29182,12.739686,flattery
3.3176308,55.636696,denmarke
-49.40139,2.1719913,breaches
-13.243775,31.792662,devices
0.32064795,58.26475,polonius
-22.67967,5.5523467,awoke
-0.21234925,-54.477066,balloon
-43.351337,-23.451271,helmet
53.068726,9.638213,departure
29.921278,-18.0873,stealing
-23.441217,-35.520065,sunny
-27.016485,-27.491232,hemp
-1.1790496,-20.66112,lodging
0.34160227,-22.570835,travelled
-18.612045,38.02736,feareth
16.022644,-12.646971,summoned
-46.952858,-8.636618,fragments
-31.314959,-34.73877,cliffs
-14.552637,-45.068905,spouts
24.602816,1.0454967,entertaining
-50.75378,-18.359575,pins
38.50938,7.8389134,determination
0.04054596,-19.386147,farthest
29.033293,-22.843342,greybeard
-29.78139,-24.648598,blossom
-60.060074,32.344006,ahijah
-66.53913,27.34895,abijah
-70.28705,24.32652,eighteenth
49.852516,16.774065,schemes
-52.175232,19.21793,eunuchs
-21.453766,-41.519768,flowed
8.802309,-27.817709,solemnity
-17.970528,-41.68642,spots
-8.162872,-0.090212636,bards
-24.771364,-29.90469,wharves
-20.707952,-29.21511,phantoms
3.1378572,-10.914079,timid
-13.662883,-22.870197,noises
-63.712795,34.631046,nethaniah
20.960447,18.083532,lent
-17.176466,9.94782,appointment
-63.486916,34.74002,ahikam
-15.228067,33.177044,foolishness
32.793068,-7.5648174,shan
-61.39999,27.35084,obededom
-62.93377,32.27136,seraiah
-27.575304,-34.280514,paumanok
-26.389112,-14.895164,beards
-23.446226,-18.852604,coal
-48.433533,31.62348,ahithophel
54.98054,5.402039,luckily
41.168102,21.439571,arrangements
-14.196178,-16.73136,serene
54.18183,14.970057,inviting
29.948168,-36.063763,strained
9.9728155,-29.276083,beaming
0.37959716,-13.829238,guarded
-8.406687,-31.352814,embracing
-36.212696,32.608585,preacher
-8.808012,-57.250305,simultaneously
-22.61666,26.347595,faithfully
-12.661846,-41.946926,rags
2.60042,-51.491825,pillow
21.192171,0.31253654,feature
52.192593,8.754173,chat
5.317365,-52.47512,wrist
0.85160905,8.61948,eminent
2.9370306,52.921314,winde
-27.804935,-29.538525,bees
-29.841995,39.556774,132
8.819485,-13.185411,whalers
51.70726,8.445823,promising
-16.167355,31.380882,transgressors
50.851665,4.002779,twelvemonth
41.093216,20.600039,declining
0.08805504,-8.323795,mystical
-27.03339,-22.28624,skirts
18.736954,-36.63688,basin
-25.710417,47.394108,dwellest
-18.302067,-35.84691,towering
-36.900043,6.605117,remainder
-20.176153,-47.483376,wrinkles
37.595734,33.399124,distrust
-24.448435,-33.638916,tumultuous
-29.12796,37.087692,115
13.144401,-1.029403,irrational
-23.11557,0.7193855,assyrian
-23.570919,7.2229056,hastened
16.995602,-1.5115796,eventually
11.832844,-18.071482,alleged
7.7755413,-5.6176248,conquered
-14.070096,-2.8648856,stocks
13.704076,4.7233806,newspapers
2.5219662,50.979904,sting
5.9489775,-28.627497,gestures
-1.4472302,-49.357872,thrusting
39.742184,-14.077751,saturday
-4.085449,-53.901157,steering
22.311693,30.431723,inform
-22.762901,12.018165,tokens
-30.134727,-28.573984,moist
-7.43132,-36.42799,closing
39.0455,22.769714,establishment
9.098167,30.703796,displeasure
-17.42025,41.232857,kinsman
-6.001288,14.971756,omnipotent
44.47393,-22.918041,bracelet
-15.410644,32.809814,covetousness
10.966124,-29.537725,scornful
52.80308,10.275,attendance
-71.22778,22.895134,fifteenth
6.0512285,7.019388,banished
-45.162655,0.9280754,dragons
-27.628643,18.974007,overthrown
0.3606231,30.004662,foolishly
6.6124735,54.309395,betweene
-28.944666,-12.949067,warriors
-36.81805,-5.887368,stubble
46.805233,20.810741,recovery
-23.178696,-43.720577,glistening
27.706621,32.747944,interference
2.1966674,-42.858566,toss
-1.0840743,-27.854975,indescribable
26.386328,21.017548,blinded
21.82857,2.5085351,intolerable
6.8828797,56.581238,seeke
-5.587733,17.529188,rites
-15.195602,-41.552254,steed
-22.015219,-32.13127,floats
-67.8917,27.02508,amon
-55.417213,16.876858,ramothgilead
43.807987,17.511784,services
33.657948,29.77092,liable
20.102999,30.530735,contradict
16.630165,18.63112,insulted
-5.8548717,-8.751455,sighs
4.880646,19.227314,rouse
-15.338132,17.62441,revive
-10.880531,7.3786097,muse
3.236917,12.456127,attain
-7.107244,-18.325457,commotion
0.8246332,-47.885838,bolt
-29.407597,18.59552,slayer
-8.020555,-50.004066,rattling
-32.698864,-28.83602,lightnings
7.7023697,50.37975,newes
-42.453793,-13.42295,potter
-50.08674,-22.928848,plates
-24.162127,-36.440723,blackness
-28.260233,27.078503,priesthood
-52.95868,-1.0622581,reared
-27.524385,26.406942,profaned
-15.203217,4.3112235,similitude
4.6388307,55.44744,heauens
40.673325,-1.4246916,assented
-45.220417,14.567692,baalim
-11.830609,-8.961273,legions
-0.43782455,-58.201927,irons
54.534557,-41.345814,messa
11.134483,-9.716018,sized
30.533106,12.113322,genuine
42.276073,-27.546663,joyfully
-18.248394,39.481705,despiseth
-30.66529,-26.665487,afar
11.154564,8.309276,hospitable
-32.13263,2.8361697,layeth
6.793797,-51.42838,resuming
-39.341064,-5.7972164,burneth
-7.271441,18.957077,utterance
-57.79165,13.283737,hazor
50.68124,-12.965818,inquiring
45.642513,16.506737,mortified
15.397142,-30.647295,clap
46.95322,3.801839,recently
-7.001426,35.864044,godly
-19.066278,42.958668,committeth
-61.580647,-1.6019766,musick
-28.419336,37.56128,92
-7.6304665,-29.145514,perilous
-11.388321,-53.081444,lined
13.211836,14.081807,profits
42.482548,22.309875,prospects
7.4936466,54.935818,knowne
-24.302818,-32.01491,snowy
-31.986027,-45.408955,hawk
-6.365241,-47.548668,climbed
-0.056913774,-12.163656,shelter
-22.5487,48.06245,speakest
-45.569717,21.090315,antioch
13.495742,31.57757,petition
1.2729034,12.204088,celebrate
20.621609,-17.651865,stomach
-17.979893,20.589094,labours
-26.794415,36.4443,91
-40.043907,28.16633,greeks
8.930367,-34.13574,waked
-9.969496,-38.27147,hammers
0.1469873,-3.2637236,leaders
44.442326,17.646135,arguments
50.048355,25.275305,intelligible
8.781468,16.35032,errors
5.071735,11.974769,horrors
52.03265,-8.07363,repeatedly
32.64996,-19.538258,traitor
-1.2011433,-24.195457,watering
-24.715591,22.301075,whoring
48.496964,11.118832,succeeding
-55.304764,-17.542997,almonds
26.738464,-22.4199,"',"
46.45118,22.86465,discussion
-32.72898,29.330904,intreated
-23.0196,-38.331993,fog
21.30283,-4.075776,legend
46.449837,19.843504,imprudence
27.78606,-25.067118,idiot
-7.177727,-24.583931,amorous
53.613754,11.669369,civilities
-8.842189,-27.092941,load
38.06305,11.326554,studied
10.131296,-4.7020392,reduced
-4.4581904,-26.000244,spine
6.689501,45.08491,commend
29.757711,11.093547,educated
37.69974,-29.715755,grimly
-17.160875,-45.11152,faintly
-28.871918,-17.591509,brush
-49.49802,5.2951574,troop
0.64461654,-4.589795,forlorn
49.255566,7.0140953,gaining
-10.084645,-6.926371,victor
53.543568,-4.2869053,blushed
-9.741349,-3.7761245,refresh
35.56337,21.679672,eligible
